Province,Cumcases,Newcases,date,R,sd
Alabama,0,1,2020-02-15,1.41133689483681,0.498982944438935
Alabama,0,1,2020-02-16,1.41133689483681,0.498982944438935
Alabama,0,1,2020-02-17,1.35577230788489,0.479337896325169
Alabama,0,1,2020-02-18,1.32382081767585,0.468041338627256
Alabama,0,1,2020-02-19,1.30030355641548,0.459726731171185
Alabama,0,1,2020-02-20,1.28170770868519,0.453152106155183
Alabama,0,1,2020-02-21,1.26640735297135,0.447742613515272
Alabama,0,1,2020-02-22,1.2534856886144,0.443174115269767
Alabama,0,1,2020-02-23,1.24236665050647,0.439242941646571
Alabama,0,1,2020-02-24,1.23266186358375,0.43581178132506
Alabama,0,1,2020-02-25,1.22409601747971,0.432783297391675
Alabama,0,1,2020-02-26,1.21646641547905,0.430085825735465
Alabama,0,1,2020-02-27,1.20961931168562,0.427665008973552
Alabama,0,1,2020-02-28,1.20343524339681,0.425478610662384
Alabama,0,1,2020-02-29,1.19781951357307,0.423493150342546
Alabama,0,1,2020-03-01,1.19269578107898,0.421681637346768
Alabama,0,1,2020-03-02,1.18800160838111,0.420021996673404
Alabama,0,1,2020-03-03,1.18368528696778,0.418495946602832
Alabama,0,1,2020-03-04,1.17970352241328,0.417088180244045
Alabama,0,1,2020-03-05,1.4700246413078,0.46486260831047
Alabama,0,1,2020-03-06,1.23599301532009,0.390855310047088
Alabama,0,1,2020-03-07,1.5645621715613,0.433931471785811
Alabama,0,1,2020-03-08,1.84241404942898,0.422678771243183
Alabama,0,1,2020-03-09,2.13956457112265,0.38427714100227
Alabama,0,1,2020-03-10,1.66080408666732,0.26941799915895
Alabama,3,3,2020-03-11,1.79926178753362,0.249512716651363
Alabama,4,1,2020-03-12,1.50314748235621,0.195693133771522
Alabama,8,4,2020-03-13,1.85078759872088,0.200746100557806
Alabama,15,7,2020-03-14,1.67919334038111,0.161580454515077
Alabama,28,13,2020-03-15,1.63295313710255,0.140542229003007
Alabama,36,8,2020-03-16,1.47011446492527,0.118851710208535
Alabama,51,15,2020-03-17,1.56721815352749,0.113998346334106
Alabama,61,10,2020-03-18,1.67406466042039,0.10630321223996
Alabama,88,27,2020-03-19,2.14483794640547,0.105668581275554
Alabama,115,27,2020-03-20,1.59283820996149,0.0721783890241517
Alabama,149,34,2020-03-21,1.51998016929226,0.0636649634433936
Alabama,180,31,2020-03-22,1.46429035612694,0.0573021096635486
Alabama,224,44,2020-03-23,1.35394106829809,0.0511376483807917
Alabama,298,74,2020-03-24,1.36946405421973,0.0490976650605282
Alabama,472,174,2020-03-25,1.20807903514198,0.0436496698169643
Alabama,574,102,2020-03-26,1.09034583155914,0.0410939547160193
Alabama,684,110,2020-03-27,1.29230603652147,0.0457471377965741
Alabama,801,117,2020-03-28,1.35706652682978,0.0446683888244845
Alabama,880,79,2020-03-29,1.19772089715755,0.0393383155679514
Alabama,1001,121,2020-03-30,1.28586718258384,0.040144165292885
Alabama,1063,62,2020-03-31,1.23524332308197,0.0376046709383852
Alabama,1175,112,2020-04-01,1.34442000485633,0.0380869280021001
Alabama,1371,196,2020-04-02,1.37113763772897,0.036132649340053
Alabama,1606,235,2020-04-03,1.31798282624061,0.0331155645058506
Alabama,1727,121,2020-04-04,1.13381377662552,0.0292068757762909
Alabama,1905,178,2020-04-05,1.2313550833051,0.0305932630078903
Alabama,2079,174,2020-04-06,1.25786749252092,0.0299577186330222
Alabama,2308,229,2020-04-07,1.18096660654001,0.0278977138176493
Alabama,2614,306,2020-04-08,1.10672559816212,0.0265775784389576
Alabama,2954,340,2020-04-09,1.09115095824574,0.0265111236558807
Alabama,3112,158,2020-04-10,0.983022145673866,0.0252806016940668
Alabama,3346,234,2020-04-11,1.01105563557672,0.0265883206588425
Alabama,3667,321,2020-04-12,1.04654582113595,0.0275502207058397
Alabama,3870,203,2020-04-13,0.957049172121599,0.0264221001515142
Alabama,4041,171,2020-04-14,1.0052472530658,0.0279451057142754
Alabama,4307,266,2020-04-15,1.07915118426054,0.029219656523296
Alabama,4465,158,2020-04-16,1.06369660887709,0.028571705139636
Alabama,4557,92,2020-04-17,1.08561482685788,0.0286582598085946
Alabama,4788,231,2020-04-18,1.13171515354554,0.0288762985454384
Alabama,4978,190,2020-04-19,1.04061507765102,0.0269857585275098
Alabama,5163,185,2020-04-20,1.06056094161721,0.027401839750004
Alabama,5404,241,2020-04-21,1.0257454214775,0.0268541828176929
Alabama,5692,288,2020-04-22,1.01023130037244,0.0268371192010115
Alabama,5899,207,2020-04-23,0.935940105771076,0.0260789514610846
Alabama,6092,193,2020-04-24,0.997608285275755,0.0277864835179327
Alabama,6274,182,2020-04-25,1.05373252383184,0.0286895945082437
Alabama,6475,201,2020-04-26,1.08606338094304,0.0287503531854293
Alabama,6621,146,2020-04-27,1.09946326794088,0.0283596740016852
Alabama,6820,199,2020-04-28,1.11152205824124,0.0279368623719526
Alabama,6979,159,2020-04-29,1.14418251091464,0.0277423437307459
Alabama,7187,208,2020-04-30,1.13666885591366,0.0268587729425174
Alabama,7440,253,2020-05-01,1.16737097051221,0.0265792532702414
Alabama,7700,260,2020-05-02,1.135357668751,0.0254000724738637
Alabama,7977,277,2020-05-03,1.10485141937637,0.0245765388873281
Alabama,8203,226,2020-05-04,1.07530932303319,0.0240086614086074
Alabama,8520,317,2020-05-05,1.10018375296211,0.0242399442696357
Alabama,8769,249,2020-05-06,1.06771283594799,0.0235991055369408
Alabama,9115,346,2020-05-07,1.0678361026123,0.0235615783783219
Alabama,9437,322,2020-05-08,1.05688193858973,0.0233597158047847
Alabama,9720,283,2020-05-09,1.06029201110328,0.0233723727501828
Alabama,9982,262,2020-05-10,1.07907289133219,0.0234970040846087
Alabama,10262,280,2020-05-11,1.08127804755026,0.0232869712842357
Alabama,10566,304,2020-05-12,1.06990302405508,0.0229305884862206
Alabama,10822,256,2020-05-13,1.09698768386824,0.0230753093590764
Alabama,11161,339,2020-05-14,1.11395143865085,0.0229060754117882
Alabama,11494,333,2020-05-15,1.10176769931954,0.0223504822980696
Alabama,11828,334,2020-05-16,1.08551113780629,0.0218815698817113
Alabama,12137,309,2020-05-17,1.08475245622164,0.0216907114158771
Alabama,12438,301,2020-05-18,1.08249674057776,0.0214787863973489
Alabama,12825,387,2020-05-19,1.20351617804011,0.0224574124253599
